size,frequency
1,1120
2,217
3,98
4,56
5,43
6,40
7,31
8,24
9,18
10,21
11,10
12,11
13,12
14,6
15,5
16,8
17,5
18,4
19,4
20,3
21,2
22,5
23,7
24,7
25,5
26,6
27,3
28,1
29,4
30,2
31,2
32,2
33,3
36,1
37,2
38,1
39,3
40,2
42,2
43,5
44,4
45,3
46,1
47,1
48,1
49,3
50,1
54,1
57,5
58,1
59,2
60,2
63,1
64,1
65,2
66,2
69,2
70,1
71,1
73,1
77,1
78,1
86,1
87,2
91,1
92,1
95,1
96,1
99,2
101,1
103,1
105,1
112,1
116,1
126,1
145,1
147,1
149,1
150,2
159,1
194,1
198,1
205,1
208,2
221,1
241,1
284,1
289,1
300,1
301,1
306,1
322,1
407,1
412,1
417,1
454,1
484,1
620,1
659,1
678,1
