size,frequency
1,3265
2,577
3,267
4,157
5,98
6,82
7,57
8,51
9,54
10,39
11,31
12,30
13,29
14,19
15,16
16,11
17,14
18,13
19,10
20,16
21,13
22,8
23,7
24,10
25,5
26,9
27,7
28,10
29,8
30,2
31,6
32,10
33,3
34,9
35,4
36,7
37,3
38,1
39,5
40,6
41,4
42,2
43,2
44,4
45,5
47,6
48,4
49,2
50,1
52,4
53,6
54,3
55,2
57,1
58,2
59,2
60,2
65,2
66,3
70,1
71,3
73,1
75,1
78,1
79,4
80,1
82,1
83,2
85,3
86,2
89,4
90,1
91,2
94,1
95,1
100,2
101,1
102,1
103,1
106,2
107,1
110,2
114,1
116,1
117,1
122,1
125,3
129,1
132,2
134,3
135,3
138,1
139,1
141,1
153,1
157,1
164,1
174,1
177,1
179,1
180,1
181,1
184,1
197,1
200,1
220,1
222,1
223,1
262,1
271,1
309,1
382,1
