size,frequency
1,3291
2,563
3,246
4,177
5,101
6,87
7,63
8,49
9,40
10,34
11,30
12,28
13,26
14,23
15,20
16,14
17,20
18,14
19,16
20,8
21,8
22,10
23,8
24,9
25,8
26,10
27,5
28,5
29,7
30,3
31,4
32,8
33,5
34,4
35,3
36,3
37,4
38,5
39,5
40,6
41,3
42,4
43,4
44,4
45,3
46,3
47,6
48,3
49,3
50,2
51,2
52,4
53,5
55,1
56,3
58,1
59,6
61,2
63,2
65,2
67,1
68,3
69,1
70,3
71,1
72,2
73,2
74,1
75,2
76,2
77,1
79,1
80,4
83,2
84,2
86,1
87,1
92,2
95,4
96,2
99,1
100,1
105,1
107,3
114,2
118,1
121,2
128,1
134,1
136,2
137,1
153,2
157,1
161,1
165,1
168,1
169,1
174,1
187,1
193,1
214,1
231,1
250,1
261,1
310,1
