size,frequency
1,5068
2,884
3,430
4,287
5,199
6,135
7,111
8,84
9,71
10,55
11,39
12,60
13,43
14,33
15,33
16,30
17,27
18,26
19,31
20,16
21,20
22,20
23,15
24,14
25,17
26,11
27,8
28,9
29,10
30,8
31,8
32,6
33,7
34,6
35,10
36,11
37,9
38,6
39,9
40,8
41,5
42,8
43,10
44,10
45,1
46,8
47,5
48,2
49,8
50,4
51,3
52,4
53,8
54,1
55,3
56,7
57,4
58,2
59,7
60,7
61,2
62,1
63,1
64,2
65,5
67,3
68,2
69,3
70,4
71,2
72,4
73,4
74,1
75,5
76,6
77,7
78,4
80,3
81,3
82,1
83,1
84,2
85,1
86,3
87,2
88,1
89,1
90,1
91,1
92,4
93,1
94,4
97,3
100,2
102,1
103,2
104,3
108,1
109,2
110,2
113,2
114,3
116,1
117,3
119,1
120,2
121,2
122,2
123,1
125,1
127,1
128,1
129,1
132,1
133,2
136,1
138,2
139,1
142,1
144,1
146,1
148,1
150,1
151,1
152,1
154,1
163,1
164,1
167,1
168,1
169,1
172,1
174,1
176,1
177,1
178,2
183,1
194,1
196,1
197,2
202,1
214,1
215,1
216,1
225,3
226,2
234,1
263,1
264,1
266,1
267,1
269,1
299,1
315,1
317,1
346,1
364,1
372,1
441,1
445,1
447,1
522,1
531,1
