size,frequency
1,6902
2,1247
3,561
4,359
5,265
6,160
7,140
8,111
9,88
10,72
11,55
12,57
13,54
14,46
15,36
16,33
17,33
18,19
19,31
20,22
21,22
22,19
23,19
24,16
25,7
26,16
27,12
28,13
29,14
30,11
31,7
32,14
33,15
34,6
35,8
36,8
37,6
38,5
39,4
40,3
41,6
42,4
43,3
44,10
45,4
46,1
47,6
49,2
50,2
51,4
52,1
53,2
54,3
55,2
57,2
58,1
59,2
60,2
61,1
62,3
63,2
64,4
65,1
67,2
68,1
69,1
70,1
73,1
75,2
77,2
78,2
79,1
80,2
81,2
82,1
84,1
85,1
86,2
87,1
88,1
90,1
98,2
99,1
100,1
106,1
107,1
110,1
111,1
116,1
119,1
122,1
125,1
136,1
147,1
149,1
156,1
