size,frequency
1,11534
2,1662
3,849
4,514
5,321
6,261
7,185
8,159
9,129
10,137
11,90
12,84
13,87
14,65
15,53
16,46
17,62
18,35
19,35
20,35
21,30
22,23
23,36
24,25
25,15
26,18
27,19
28,27
29,17
30,20
31,13
32,11
33,14
34,14
35,10
36,8
37,8
38,5
39,14
40,8
41,4
42,5
43,11
44,5
45,12
46,1
47,6
48,6
49,6
50,3
51,6
52,3
53,1
54,7
55,4
56,7
57,5
58,4
59,5
61,3
62,3
63,1
64,9
65,7
66,4
67,3
68,2
69,3
70,5
71,7
72,2
73,5
74,5
75,2
76,4
77,2
78,3
80,2
81,1
82,3
83,4
84,1
85,2
86,1
87,1
88,1
89,2
90,1
91,1
92,1
94,2
95,1
97,1
100,1
102,1
103,2
105,2
106,1
107,2
109,1
111,1
112,1
116,1
117,1
118,1
126,1
127,1
130,3
132,1
135,1
144,1
151,2
155,2
156,2
159,1
162,1
165,1
199,1
235,1
