size,frequency
1,3350
2,555
3,288
4,177
5,140
6,70
7,63
8,50
9,46
10,44
11,37
12,34
13,26
14,22
15,23
16,23
17,18
18,21
19,14
20,17
21,4
22,13
23,13
24,8
25,11
26,7
27,7
28,1
29,2
30,6
31,9
32,5
33,6
34,1
35,5
36,5
37,1
38,3
39,8
40,6
41,3
42,6
44,3
45,6
47,6
48,5
49,5
50,1
51,3
52,3
53,3
54,1
55,3
56,1
57,2
58,2
59,5
61,3
62,2
63,2
64,3
68,2
69,1
70,1
71,2
72,1
73,1
74,3
75,2
76,1
77,1
78,1
79,1
80,1
81,1
82,2
84,1
85,1
86,1
88,1
89,1
90,2
91,1
92,2
93,1
98,1
100,1
105,1
106,1
110,1
111,1
114,1
115,1
118,1
124,1
125,1
127,1
135,1
136,1
140,1
146,1
147,1
148,1
154,1
158,1
159,1
165,1
168,1
172,1
189,1
226,1
246,1
250,1
263,1
320,1
330,1
413,1
427,1
517,1
