size,frequency
1,12677
2,1910
3,901
4,558
5,406
6,310
7,242
8,169
9,145
10,132
11,94
12,81
13,75
14,69
15,71
16,57
17,52
18,38
19,41
20,41
21,37
22,37
23,39
24,33
25,36
26,31
27,28
28,31
29,21
30,20
31,27
32,14
33,18
34,22
35,12
36,13
37,14
38,16
39,11
40,9
41,13
42,11
43,10
44,10
45,9
46,10
47,8
48,4
49,12
50,6
51,2
52,9
53,6
54,8
55,11
56,5
57,11
58,7
59,6
60,7
61,5
62,6
63,5
64,5
65,5
67,3
68,1
69,2
70,1
71,2
72,6
73,2
74,6
75,4
76,2
77,1
78,1
79,5
80,2
81,3
82,2
83,2
84,5
85,1
86,5
87,1
88,1
89,2
90,1
91,4
92,2
93,2
94,1
98,2
99,1
102,5
104,2
105,3
107,3
108,1
109,1
110,3
114,1
115,3
116,1
118,1
119,1
121,1
122,1
123,2
128,1
129,2
134,2
136,1
137,1
139,1
140,1
142,1
143,1
145,1
148,1
152,2
154,1
168,1
171,1
177,1
178,1
187,1
198,1
202,1
203,1
211,1
215,1
232,1
237,1
238,1
241,1
242,1
257,1
266,1
270,1
271,1
331,1
353,1
357,1
361,1
363,1
369,1
