size,frequency
1,12799
2,1956
3,897
4,521
5,414
6,289
7,217
8,179
9,155
10,122
11,114
12,78
13,81
14,74
15,68
16,59
17,55
18,41
19,31
20,44
21,40
22,36
23,30
24,33
25,23
26,27
27,22
28,22
29,20
30,19
31,12
32,17
33,15
34,21
35,11
36,14
37,11
38,10
39,18
40,10
41,9
42,3
43,6
44,4
45,7
46,5
47,10
48,8
49,7
50,2
51,4
52,4
53,10
54,6
55,1
56,5
57,3
58,2
59,3
60,3
61,5
62,3
63,3
64,6
65,1
66,3
67,5
68,6
69,3
70,1
71,1
72,3
73,2
74,1
75,2
76,2
77,3
78,3
79,2
80,4
81,2
82,2
83,5
84,1
85,4
86,1
87,1
89,4
90,1
92,2
96,1
97,1
98,1
99,2
100,2
101,2
102,2
104,3
105,1
106,3
107,2
108,1
109,3
110,3
111,2
112,2
113,2
114,1
115,1
116,1
117,1
118,1
119,1
121,1
122,1
124,1
125,1
126,1
127,2
129,2
131,2
132,2
133,2
136,1
137,2
138,2
139,1
142,1
144,1
146,1
150,1
155,1
164,1
166,3
169,1
173,1
175,1
192,1
195,1
202,1
205,1
229,1
231,1
241,1
249,1
273,1
278,1
292,1
