size,frequency
1,4166
2,592
3,261
4,155
5,127
6,93
7,67
8,41
9,50
10,42
11,38
12,35
13,18
14,24
15,10
16,30
17,11
18,9
19,11
20,12
21,6
22,11
23,13
24,5
25,10
26,2
27,7
28,8
29,9
30,9
31,6
32,6
33,4
34,7
35,7
36,2
37,4
38,3
40,1
41,3
42,4
43,5
44,8
45,6
46,3
47,4
48,2
49,2
50,1
51,2
52,3
53,1
54,4
55,2
56,3
57,3
58,2
59,3
61,1
62,1
63,5
64,5
65,2
66,2
67,1
69,1
71,2
72,1
74,1
75,1
77,3
78,1
81,2
82,2
83,1
85,1
87,1
88,2
90,1
91,2
93,2
94,1
95,1
96,3
99,2
100,1
102,1
103,1
104,1
106,1
108,1
109,1
111,2
112,1
116,2
117,1
119,1
120,1
121,1
125,1
126,1
128,1
130,1
135,1
140,1
143,1
147,2
149,1
155,1
165,1
170,2
171,1
173,1
177,1
181,1
184,1
189,1
203,1
213,1
214,1
217,1
218,1
222,1
228,1
238,1
239,1
257,1
282,1
283,1
324,2
332,2
350,1
353,1
506,1
1081,1
