size,frequency
1,1648
2,332
3,165
4,89
5,69
6,59
7,44
8,25
9,21
10,31
11,18
12,18
13,11
14,8
15,8
16,10
17,7
18,6
19,8
20,9
21,6
22,7
23,8
24,6
25,5
26,2
27,7
28,5
29,2
30,4
31,3
32,2
33,5
34,1
35,1
37,3
38,5
39,4
40,4
41,4
42,3
43,4
44,3
45,3
47,1
48,1
49,2
50,3
51,2
53,1
54,3
55,1
56,3
57,2
58,1
60,1
61,1
63,3
64,1
65,2
66,2
67,2
72,1
73,1
78,1
79,1
80,1
81,1
82,5
83,2
85,1
86,2
88,1
89,2
96,1
99,2
103,1
107,2
110,1
111,2
112,1
115,2
117,2
119,1
129,2
131,1
136,1
139,1
147,1
150,1
152,1
157,1
159,1
161,1
164,1
165,1
166,1
173,1
180,1
181,1
185,1
187,1
188,1
191,1
192,1
199,1
200,1
203,1
211,2
242,1
262,1
339,1
360,1
538,1
541,1
546,1
673,1
802,1
831,1
847,1
