size,frequency
1,11357
2,1662
3,872
4,511
5,348
6,245
7,197
8,169
9,134
10,105
11,73
12,98
13,79
14,59
15,55
16,48
17,52
18,36
19,53
20,42
21,35
22,30
23,24
24,25
25,29
26,16
27,14
28,18
29,21
30,16
31,17
32,16
33,10
34,23
35,15
36,12
37,12
38,12
39,16
40,10
41,15
42,9
43,15
44,11
45,6
46,8
47,8
48,10
49,6
50,3
51,1
52,5
53,6
54,10
55,10
56,11
57,7
58,7
59,4
60,4
61,5
62,5
63,5
64,3
65,1
66,4
67,6
68,6
69,6
70,3
71,5
72,3
73,5
74,6
75,1
76,1
77,2
78,5
79,2
80,2
81,1
82,5
83,2
84,4
85,1
87,1
88,1
89,1
90,1
91,3
92,2
93,2
94,1
96,2
99,2
100,1
102,2
104,1
105,2
106,1
108,2
109,1
110,2
112,4
114,2
117,3
118,1
119,1
120,2
121,1
125,1
126,2
127,1
128,1
129,1
132,2
135,3
137,1
138,2
139,2
140,2
141,3
143,3
145,1
146,1
147,1
149,1
151,1
152,1
153,1
154,2
155,1
158,1
166,1
170,1
172,2
177,1
179,1
183,1
192,1
193,1
197,1
212,1
213,1
237,1
242,1
299,1
327,1
387,1
400,2
404,1
