size,frequency
1,12866
2,1895
3,868
4,523
5,350
6,266
7,244
8,163
9,167
10,124
11,121
12,87
13,67
14,82
15,59
16,50
17,49
18,54
19,37
20,33
21,38
22,30
23,35
24,32
25,33
26,23
27,29
28,16
29,16
30,19
31,13
32,12
33,13
34,18
35,18
36,17
37,18
38,9
39,14
40,8
41,10
42,10
43,13
44,9
45,12
46,11
47,15
48,4
49,5
50,7
51,6
52,7
53,9
54,5
55,9
56,3
57,8
58,2
59,3
60,2
61,5
62,7
63,7
64,6
65,1
66,4
67,3
68,5
69,1
70,1
71,1
72,1
73,4
74,5
75,1
76,4
77,2
78,2
79,7
80,1
81,3
82,3
83,1
84,1
85,1
86,4
87,7
88,1
89,3
90,3
91,1
93,1
94,1
95,2
96,5
97,3
98,1
99,4
100,1
102,3
103,1
104,2
105,2
106,1
107,2
108,1
109,3
110,2
111,3
112,1
113,2
114,3
115,1
116,1
117,1
119,1
120,1
126,2
127,3
129,2
131,1
134,1
135,2
140,3
141,1
142,1
143,2
146,1
147,2
148,2
149,1
150,1
157,1
158,2
160,2
161,1
162,1
164,1
169,1
170,1
176,1
177,1
183,1
184,1
188,2
189,1
198,1
202,1
203,1
208,2
214,1
218,1
224,1
230,1
243,2
250,1
262,1
266,1
275,1
308,1
353,1
367,1
399,1
