size,frequency
1,1626
2,352
3,166
4,109
5,63
6,59
7,34
8,37
9,28
10,25
11,30
12,13
13,14
14,19
15,8
16,9
17,7
18,7
19,6
20,8
21,6
22,6
23,8
24,3
25,13
26,5
27,4
28,2
29,3
31,4
33,6
34,6
35,5
36,1
37,1
39,4
40,1
41,2
43,1
44,2
45,2
46,1
47,1
49,3
50,2
51,1
52,2
53,2
54,1
55,1
56,2
57,2
58,1
60,1
61,1
62,2
63,1
65,1
66,2
68,2
71,1
74,1
75,1
77,1
78,1
80,1
81,1
85,1
88,1
89,1
92,1
95,1
98,1
101,1
102,1
103,2
104,1
106,2
111,1
114,1
117,2
120,2
122,1
123,1
124,1
125,1
126,1
128,1
129,1
132,1
141,1
152,1
163,1
166,1
168,1
175,1
184,1
188,1
192,1
212,1
225,1
250,1
265,1
283,1
319,2
374,1
433,1
443,1
