size,frequency
1,5253
2,728
3,326
4,186
5,144
6,103
7,82
8,65
9,51
10,35
11,35
12,39
13,37
14,20
15,30
16,27
17,20
18,23
19,17
20,13
21,8
22,11
23,6
24,13
25,6
26,8
27,9
28,8
29,9
30,7
31,10
32,8
33,4
34,3
35,5
36,3
37,1
38,3
39,5
40,3
41,1
42,4
43,2
44,3
45,2
46,5
47,2
48,2
49,3
50,1
51,3
52,2
53,5
54,3
55,3
56,2
57,1
58,4
59,3
60,1
62,2
63,3
64,3
65,2
66,3
68,1
69,1
70,1
71,1
72,2
73,1
75,1
76,1
77,1
78,1
80,1
90,1
95,1
103,1
105,2
107,2
109,1
117,1
123,1
125,1
133,1
135,1
160,1
165,1
170,1
177,1
275,1
