size,frequency
1,5119
2,732
3,322
4,237
5,145
6,128
7,79
8,68
9,59
10,47
11,36
12,31
13,27
14,25
15,24
16,24
17,21
18,14
19,22
20,10
21,14
22,18
23,15
24,8
25,11
26,16
27,6
28,2
29,1
30,10
31,10
32,4
33,9
34,10
35,9
36,2
37,4
38,3
39,2
41,4
43,2
44,2
45,1
46,5
47,1
48,4
49,7
50,1
52,1
54,1
55,2
56,2
57,2
58,2
59,1
60,4
61,1
63,1
64,6
65,2
66,3
67,1
68,1
70,2
71,3
72,3
73,4
75,5
76,1
77,1
79,3
81,3
82,4
83,2
84,1
85,1
86,1
88,2
90,2
92,1
97,1
98,1
100,1
102,1
104,1
108,1
110,3
112,1
113,1
114,1
115,1
116,1
118,1
122,1
123,2
124,1
126,1
135,2
139,1
143,1
160,1
169,1
175,1
201,1
210,1
211,1
212,1
218,1
219,1
251,1
256,1
262,1
270,1
317,1
338,1
