size,frequency
1,4056
2,599
3,295
4,185
5,119
6,86
7,68
8,64
9,37
10,42
11,34
12,31
13,28
14,24
15,22
16,19
17,13
18,21
19,9
20,16
21,21
22,18
23,9
24,8
25,6
26,7
27,8
28,9
29,8
30,13
31,8
32,10
33,4
34,6
35,8
36,6
37,7
38,3
39,2
40,5
41,1
42,2
43,8
44,2
45,6
46,2
47,3
48,3
49,2
50,2
51,3
52,2
53,2
54,5
55,1
56,2
57,4
58,1
59,2
60,3
61,1
62,2
63,2
64,2
66,1
67,2
68,5
69,3
71,2
73,2
74,2
76,1
77,4
78,1
79,1
82,2
83,1
84,2
85,2
86,1
87,2
88,2
90,1
91,2
94,1
99,1
102,2
103,1
104,1
108,2
109,2
111,1
115,1
122,1
132,1
139,1
145,1
147,1
148,1
149,1
161,1
165,1
168,1
169,1
171,1
175,1
178,1
180,1
181,1
203,1
210,1
215,1
217,1
224,1
235,1
248,1
250,1
251,1
268,1
278,1
284,1
288,1
