size,frequency
1,5174
2,908
3,484
4,252
5,144
6,154
7,103
8,97
9,68
10,67
11,47
12,49
13,48
14,32
15,33
16,26
17,19
18,31
19,18
20,17
21,15
22,16
23,15
24,15
25,14
26,16
27,13
28,8
29,10
30,10
31,3
32,9
33,11
34,6
35,10
36,6
37,4
38,6
39,10
40,5
41,11
42,4
43,6
44,6
45,10
46,8
47,6
48,2
49,5
50,5
51,3
52,5
53,3
54,3
55,4
56,3
57,3
58,4
59,1
60,3
61,1
62,2
63,1
64,5
65,3
66,2
67,2
68,5
69,1
70,2
71,2
75,1
76,1
77,2
80,1
82,1
84,1
85,2
86,1
88,2
92,1
94,1
98,2
102,1
104,2
106,2
108,1
109,2
111,4
114,3
115,2
122,1
124,1
125,2
128,1
130,1
135,1
136,1
138,1
142,1
144,1
151,1
158,1
160,1
163,1
164,1
165,1
168,1
171,1
180,1
188,1
202,1
215,1
216,1
217,1
222,1
223,1
251,1
271,1
349,1
368,1
389,1
417,1
