size,frequency
1,3865
2,701
3,324
4,188
5,114
6,95
7,71
8,63
9,57
10,51
11,32
12,25
13,27
14,18
15,19
16,19
17,20
18,13
19,21
20,17
21,23
22,14
23,12
24,8
25,13
26,10
27,8
28,7
29,7
30,7
31,9
32,8
33,4
34,5
35,4
36,6
37,2
38,8
39,4
40,3
41,5
42,5
43,6
44,8
45,6
46,4
47,4
48,2
49,1
50,2
51,3
52,4
53,3
54,2
56,1
57,1
59,2
60,1
62,3
63,2
64,2
65,2
66,1
67,2
68,6
69,2
71,2
72,1
73,2
74,2
75,1
77,1
78,5
79,1
80,1
81,2
82,2
86,1
87,1
88,1
90,1
96,1
98,1
99,2
100,1
101,1
102,1
103,1
104,1
106,2
108,1
110,1
111,2
114,1
118,1
119,1
121,1
122,1
124,1
125,2
126,2
127,1
128,2
129,1
130,3
132,1
138,1
140,2
141,1
142,2
143,1
147,1
153,1
157,1
164,1
167,1
168,2
174,1
177,1
197,1
205,1
207,1
214,1
224,1
244,1
250,1
265,1
273,1
274,1
281,1
311,1
343,1
363,1
367,1
378,1
406,1
423,1
433,1
446,1
656,1
1545,1
