size,frequency
1,1599
2,336
3,173
4,93
5,79
6,59
7,35
8,31
9,26
10,23
11,35
12,23
13,24
14,15
15,19
16,9
17,7
18,10
19,9
20,3
21,4
22,7
23,6
24,6
25,3
26,6
27,3
28,5
29,4
30,5
31,5
32,3
33,3
34,4
36,1
37,1
38,1
39,1
40,1
41,3
42,3
43,1
44,3
45,4
46,1
47,3
48,1
49,4
50,1
51,3
52,1
53,1
54,4
55,1
57,4
60,5
61,2
63,2
64,1
65,1
66,1
67,1
68,2
69,5
70,2
71,2
73,1
74,2
76,1
78,1
79,1
81,1
82,1
87,2
89,2
98,1
99,2
100,1
103,1
104,1
106,1
113,1
115,1
118,1
119,2
122,1
128,1
139,1
144,1
145,1
152,1
158,1
160,1
162,1
194,1
201,1
218,1
230,1
237,1
238,1
244,1
247,1
253,1
267,2
290,1
308,1
345,1
565,1
