size,frequency
1,2464
2,539
3,237
4,120
5,100
6,91
7,58
8,39
9,41
10,30
11,32
12,27
13,18
14,14
15,18
16,23
17,12
18,12
19,11
20,10
21,4
22,5
23,4
24,10
25,6
26,9
27,4
28,9
29,5
30,4
31,9
32,4
33,3
34,6
35,4
36,9
37,4
38,6
39,1
40,3
41,3
42,4
43,1
44,1
45,4
46,4
47,2
48,1
49,1
50,4
51,4
52,6
55,3
56,2
57,3
58,2
59,2
61,3
62,2
63,1
64,1
65,1
66,2
68,3
69,4
70,3
71,1
72,4
73,1
74,4
75,1
76,2
78,1
79,1
80,2
82,3
83,1
84,1
86,1
87,3
88,2
89,1
90,1
91,1
92,1
94,1
95,2
96,3
97,1
98,1
99,2
100,1
101,1
102,2
103,1
105,1
106,3
107,1
108,1
110,1
111,2
112,1
113,1
114,2
115,1
116,1
118,1
119,1
121,1
122,1
123,2
124,1
125,1
127,1
129,3
133,2
140,2
154,1
158,1
164,1
169,1
170,1
172,1
182,1
184,1
187,1
197,1
199,1
200,1
201,1
213,1
215,1
216,1
228,1
230,1
240,1
241,1
245,1
246,2
252,1
269,1
274,1
286,1
290,1
333,1
348,1
356,1
369,1
372,1
412,1
427,1
458,1
483,1
563,1
565,1
589,1
592,1
728,1
845,1
944,1
1202,1
2188,1
