size,frequency
1,2629
2,504
3,255
4,155
5,118
6,102
7,69
8,57
9,45
10,34
11,25
12,32
13,20
14,26
15,17
16,16
17,14
18,13
19,10
20,15
21,18
22,11
23,7
24,4
25,6
26,7
27,9
28,5
29,2
30,8
31,9
32,9
33,6
34,2
35,3
36,4
37,5
38,9
39,7
40,2
41,6
42,1
43,6
44,3
45,4
46,4
47,5
48,6
49,1
50,5
51,3
52,5
53,1
54,7
55,3
56,2
57,2
59,5
60,4
61,1
62,3
63,1
64,4
66,2
68,2
69,1
70,2
71,1
72,1
73,2
74,3
75,3
77,2
78,2
79,2
80,1
81,3
82,1
83,2
84,1
85,1
86,1
87,1
90,1
91,2
94,1
96,1
97,2
100,3
102,1
103,1
107,1
108,2
114,2
116,2
117,2
124,1
125,2
128,1
129,1
132,1
133,1
134,1
137,1
144,2
145,1
146,1
148,1
153,1
159,1
163,1
164,1
166,1
170,1
173,2
175,1
176,1
181,1
188,1
196,1
200,2
202,1
205,1
208,1
209,1
214,1
226,1
228,1
229,1
243,1
245,1
251,1
258,1
265,1
269,1
273,1
288,1
309,1
353,1
362,1
369,1
379,1
382,1
386,1
411,1
414,1
442,1
453,1
464,1
532,1
699,1
