size,frequency
1,5145
2,724
3,351
4,209
5,143
6,111
7,83
8,75
9,50
10,47
11,46
12,43
13,33
14,34
15,22
16,22
17,16
18,12
19,15
20,23
21,16
22,19
23,11
24,12
25,4
26,9
27,5
28,9
29,5
30,10
31,8
32,7
33,6
34,7
35,7
36,4
37,4
38,2
39,1
40,3
41,4
42,9
43,1
44,3
45,2
46,4
47,7
48,3
49,3
50,2
51,1
52,1
53,1
54,1
55,2
56,2
57,1
58,2
59,3
60,2
61,4
62,2
64,1
65,1
67,3
68,2
69,2
71,1
72,2
73,1
74,1
78,1
81,1
82,3
83,2
85,2
88,1
89,1
93,1
94,1
95,1
99,1
103,2
106,2
109,1
113,1
120,1
125,1
132,2
139,1
210,1
231,1
240,1
255,1
352,1
467,1
