size,frequency
1,12694
2,1946
3,919
4,594
5,409
6,309
7,221
8,185
9,148
10,106
11,103
12,85
13,64
14,54
15,78
16,66
17,48
18,43
19,33
20,42
21,40
22,27
23,24
24,35
25,18
26,18
27,36
28,15
29,22
30,17
31,19
32,17
33,14
34,26
35,16
36,12
37,14
38,11
39,13
40,10
41,10
42,9
43,11
44,7
45,10
46,21
47,12
48,7
49,6
50,7
51,9
52,8
53,5
54,5
55,5
56,3
57,5
58,6
59,6
60,6
61,5
62,4
63,5
64,4
66,5
67,4
68,6
69,3
70,6
71,2
72,5
73,2
74,2
75,2
76,2
77,2
78,3
80,1
81,2
83,1
84,2
85,6
87,3
88,2
89,4
90,1
91,2
94,1
95,3
97,1
98,2
99,1
100,3
101,1
102,2
103,1
104,4
107,2
109,1
110,1
112,1
113,4
114,1
115,3
121,2
125,2
126,1
127,1
128,1
132,2
134,2
136,1
137,2
139,1
141,1
142,1
143,1
145,1
146,1
150,1
152,1
153,2
155,1
166,1
170,1
174,1
176,1
178,1
180,1
181,1
186,1
189,1
205,2
209,1
221,1
223,1
246,1
268,1
271,1
300,1
381,1
459,1
