size,frequency
1,3238
2,657
3,314
4,170
5,124
6,104
7,77
8,50
9,57
10,50
11,28
12,34
13,25
14,26
15,28
16,17
17,21
18,9
19,18
20,10
21,10
22,7
23,10
24,10
25,12
26,5
27,7
28,8
29,1
30,4
31,6
32,3
33,3
34,4
35,7
36,3
37,10
38,2
39,4
40,5
41,5
42,2
43,3
44,6
45,2
46,1
47,2
48,1
49,2
50,1
51,2
52,2
53,1
54,3
55,1
56,4
57,3
58,4
62,2
64,1
65,1
66,1
67,1
68,1
69,1
70,3
71,1
72,1
73,1
75,2
76,3
79,2
82,1
85,2
87,1
88,1
92,1
95,1
96,1
98,1
103,1
107,1
116,1
119,1
122,1
130,1
135,1
138,2
139,1
140,1
141,1
147,1
150,1
153,1
171,1
179,1
196,1
201,1
202,1
