size,frequency
1,3936
2,648
3,298
4,190
5,125
6,117
7,69
8,65
9,45
10,41
11,27
12,34
13,32
14,19
15,20
16,22
17,17
18,12
19,13
20,13
21,15
22,6
23,11
24,16
25,16
26,5
27,9
28,6
29,4
30,9
31,9
32,3
33,7
34,4
35,6
36,4
37,7
38,4
39,1
40,4
41,2
42,2
43,5
44,2
45,3
46,4
47,2
48,4
49,2
50,5
51,6
52,3
53,3
54,2
57,3
58,2
59,1
60,1
61,6
62,3
63,4
64,5
65,1
67,2
68,2
70,2
71,4
72,1
73,2
75,4
76,3
77,2
78,1
79,2
80,2
82,3
83,1
85,1
86,1
88,1
89,1
91,1
92,1
93,1
97,1
99,2
100,1
102,1
104,2
108,1
109,2
111,2
112,4
115,2
117,1
121,1
122,1
125,1
127,1
128,1
129,1
130,1
132,1
133,1
134,2
135,1
136,1
138,1
141,2
143,1
144,1
145,1
147,1
155,2
156,2
158,1
163,1
168,1
176,1
183,1
187,1
189,1
190,1
192,1
194,2
195,1
198,1
207,1
208,1
209,1
218,1
221,1
224,1
251,1
252,1
268,1
274,1
290,1
292,2
294,1
299,1
304,1
329,1
352,1
360,1
384,1
386,1
409,1
645,1
