size,frequency
1,3885
2,650
3,289
4,181
5,147
6,99
7,67
8,64
9,44
10,43
11,34
12,28
13,32
14,35
15,14
16,21
17,19
18,15
19,25
20,12
21,15
22,10
23,12
24,10
25,17
26,7
27,8
28,8
29,6
30,9
31,8
32,10
33,9
34,9
35,7
36,2
37,10
38,4
39,6
40,3
41,1
42,5
43,4
44,8
45,5
46,6
47,2
48,3
49,2
50,4
51,4
52,7
53,2
54,3
55,2
56,3
57,3
58,3
59,1
60,8
61,2
62,6
63,1
64,2
65,3
66,3
68,3
69,1
71,1
72,1
73,1
74,1
75,2
77,1
78,2
79,1
82,1
83,1
84,2
85,1
86,1
87,1
88,1
89,1
92,1
93,2
95,2
97,1
100,1
101,1
102,1
103,1
107,2
109,1
116,2
117,1
119,1
120,3
125,1
127,1
131,1
134,2
135,2
138,2
144,1
146,1
147,1
149,2
152,1
155,1
156,1
158,1
159,1
164,1
165,2
181,2
182,1
190,1
191,1
195,1
197,1
202,1
214,1
215,1
223,1
225,1
226,1
227,1
228,1
229,1
230,1
238,1
248,3
252,1
254,1
255,1
260,1
273,1
276,1
286,1
298,1
320,1
347,1
348,1
359,1
478,1
506,1
530,1
584,1
631,2
633,1
765,1
803,1
808,1
1427,1
1519,1
