size,frequency
1,2678
2,514
3,250
4,162
5,119
6,97
7,66
8,47
9,37
10,34
11,24
12,23
13,25
14,28
15,18
16,12
17,15
18,12
19,14
20,9
21,15
22,10
23,10
24,10
25,8
26,11
27,10
28,10
29,7
30,4
31,8
32,4
33,4
34,5
35,1
36,3
37,5
38,3
39,5
40,6
41,3
42,5
43,2
44,3
45,4
46,1
47,1
48,4
49,2
50,1
51,3
52,3
53,2
54,1
55,5
56,5
57,3
58,2
59,3
60,2
61,3
62,5
63,2
64,2
65,1
66,1
68,1
69,1
70,2
71,1
72,3
73,2
75,1
76,1
78,1
79,1
80,1
81,1
82,1
85,1
86,2
87,2
88,2
90,1
95,2
96,1
97,2
99,1
102,2
103,2
105,1
106,2
109,1
115,1
118,1
120,1
121,1
122,2
125,2
130,1
131,1
133,2
134,1
135,1
139,2
140,1
141,1
142,1
150,2
165,1
166,1
172,2
177,1
179,1
190,1
196,2
197,1
205,1
218,1
228,1
238,1
241,1
246,1
253,1
254,1
261,1
281,1
285,1
294,2
317,1
340,1
397,1
411,1
439,1
511,1
567,1
666,1
693,1
909,1
