size,frequency
1,2653
2,503
3,301
4,164
5,113
6,88
7,69
8,51
9,36
10,37
11,43
12,34
13,22
14,23
15,24
16,18
17,17
18,15
19,11
20,16
21,11
22,9
23,11
24,9
25,5
26,7
27,6
28,11
29,6
30,3
31,6
32,3
33,5
34,4
35,3
36,1
37,3
38,1
39,5
40,7
41,6
42,2
43,2
44,4
45,1
46,7
47,1
48,2
49,6
50,1
51,2
52,2
53,2
54,5
55,3
56,3
57,3
58,3
59,2
60,5
61,2
63,1
64,1
65,1
66,2
67,2
68,1
69,1
71,2
72,3
75,1
76,2
79,2
80,1
83,2
84,1
86,2
89,2
93,1
94,1
96,1
97,1
98,1
100,1
102,1
103,1
104,1
105,1
108,2
109,2
111,1
112,2
114,1
116,1
121,2
123,1
124,1
136,1
137,1
145,1
151,1
152,1
156,1
160,2
166,1
173,1
176,1
190,1
204,1
400,1
414,1
433,1
659,1
