size,frequency
1,1116
2,199
3,106
4,46
5,44
6,32
7,23
8,14
9,11
10,16
11,14
12,17
13,11
14,10
15,14
16,6
17,1
18,8
19,8
20,3
21,5
22,2
23,6
24,3
25,3
26,3
27,5
28,3
29,2
30,2
31,3
32,4
33,3
34,1
35,6
37,2
38,1
39,2
40,2
41,2
42,1
43,1
44,1
46,3
47,3
48,3
49,3
50,1
51,1
52,2
54,2
57,2
58,1
61,1
62,1
63,3
66,1
68,1
69,2
71,1
72,1
73,1
74,1
77,1
78,1
79,1
86,1
89,2
90,2
91,2
93,1
95,2
96,2
98,1
100,1
101,2
102,1
104,1
106,1
108,1
111,1
114,1
116,1
118,1
122,1
125,1
127,1
131,1
133,1
135,1
136,1
138,1
141,1
153,1
161,1
167,1
169,1
170,1
174,1
176,1
178,1
185,1
202,1
206,1
207,1
238,1
248,1
284,1
297,1
357,1
363,1
428,1
458,1
479,1
506,1
518,1
567,1
633,1
645,1
715,1
754,1
766,1
794,1
822,1
838,1
908,1
943,1
947,1
1068,1
1100,1
1168,1
1334,1
1664,1
1679,1
2500,8
