size,frequency
1,5271
2,671
3,346
4,190
5,142
6,108
7,76
8,65
9,51
10,42
11,48
12,25
13,28
14,26
15,19
16,29
17,24
18,19
19,15
20,12
21,15
22,10
23,11
24,9
25,12
26,10
27,10
28,5
29,4
30,8
31,4
32,4
33,4
34,4
35,4
36,5
37,4
39,1
40,2
41,6
42,5
43,1
45,3
46,3
47,1
49,3
50,5
51,3
52,4
53,2
54,3
55,2
56,4
57,3
58,2
59,1
60,1
62,2
63,2
64,3
66,1
67,1
68,3
69,2
70,1
72,3
73,1
74,1
75,1
77,4
78,1
79,2
81,1
82,1
83,1
84,1
86,2
88,2
93,1
94,3
96,1
98,1
99,1
100,1
101,1
102,1
106,2
107,2
108,2
113,1
114,1
117,1
121,1
122,1
124,1
129,1
130,1
132,1
133,2
139,1
143,1
160,1
162,1
165,1
184,1
187,1
188,1
282,1
288,1
351,1
