size,frequency
1,1592
2,333
3,177
4,102
5,57
6,53
7,36
8,36
9,24
10,31
11,16
12,15
13,13
14,15
15,12
16,13
17,15
18,10
19,8
20,5
21,5
22,4
23,6
24,5
25,8
26,6
27,7
28,6
29,3
30,7
31,7
32,7
33,2
34,2
35,3
36,3
37,3
38,3
39,2
40,2
41,4
42,7
43,3
44,3
45,5
46,3
47,3
48,1
50,2
51,2
52,4
53,1
54,3
55,2
56,3
57,1
60,2
61,2
64,3
65,1
66,3
68,1
69,2
70,1
71,1
73,2
74,2
76,1
77,3
78,3
81,2
85,3
86,1
87,1
88,1
91,1
94,1
96,1
97,1
99,2
105,1
106,3
113,1
118,2
123,1
126,1
129,1
136,1
142,1
144,2
156,1
160,1
175,1
188,1
190,1
201,1
202,1
210,1
220,1
221,1
225,1
236,1
250,1
253,1
254,1
264,1
293,1
297,1
354,1
359,1
388,1
396,1
398,1
413,1
420,1
431,1
437,1
474,1
626,1
816,1
1095,1
