size,frequency
1,3201
2,626
3,298
4,193
5,115
6,113
7,78
8,54
9,53
10,44
11,34
12,26
13,32
14,24
15,18
16,16
17,16
18,11
19,14
20,13
21,12
22,14
23,10
24,6
25,10
26,10
27,8
28,10
29,10
30,8
31,8
32,3
33,10
34,3
35,9
36,3
37,4
38,4
39,3
40,3
41,6
42,4
43,2
44,1
45,4
46,2
47,2
48,5
49,6
50,3
52,3
53,1
54,4
55,4
56,2
57,1
58,1
59,3
60,4
61,1
62,1
64,3
65,2
66,1
67,1
69,2
70,4
71,2
72,3
73,3
74,1
75,3
76,2
77,1
78,1
79,1
80,1
81,1
82,1
84,3
86,2
88,1
89,1
92,1
93,2
94,1
95,1
96,1
101,1
102,1
105,2
106,1
107,3
113,1
114,2
115,2
117,1
120,1
121,1
123,1
125,1
128,1
134,1
138,1
141,1
148,1
151,1
158,1
165,1
167,1
178,1
190,1
200,1
220,1
222,1
228,1
278,1
285,1
321,1
322,2
335,1
594,1
