size,frequency
1,2647
2,501
3,272
4,161
5,107
6,76
7,68
8,54
9,43
10,41
11,26
12,31
13,20
14,17
15,19
16,16
17,11
18,19
19,11
20,10
21,9
22,14
23,12
24,8
25,10
26,7
27,5
28,4
29,9
30,2
31,1
32,11
33,8
34,6
35,3
36,9
37,3
38,5
39,3
40,2
41,5
42,5
43,2
44,6
45,3
46,2
47,4
48,3
49,4
50,3
51,3
53,8
55,5
56,5
57,2
58,1
59,1
60,4
61,2
62,2
63,3
64,3
65,2
66,1
67,3
69,4
70,2
71,2
72,2
73,2
74,1
75,3
76,2
78,1
79,2
80,3
82,4
83,2
85,1
86,3
87,1
88,1
91,2
92,2
95,2
96,2
98,1
100,4
101,3
103,1
105,1
106,1
109,1
113,2
117,1
118,1
119,1
124,1
128,1
131,1
132,1
133,1
135,2
138,2
139,4
146,2
150,1
151,1
153,1
157,1
164,1
171,1
174,1
181,2
182,1
183,1
185,2
187,2
189,2
193,1
194,1
197,1
202,1
203,1
207,1
209,1
223,1
225,1
240,3
245,2
246,2
252,1
279,1
298,1
301,1
308,1
341,1
342,1
404,1
422,1
489,1
524,1
603,1
757,1
