size,frequency
1,3116
2,664
3,278
4,190
5,126
6,109
7,99
8,64
9,42
10,36
11,43
12,33
13,28
14,15
15,14
16,23
17,17
18,13
19,18
20,15
21,14
22,13
23,15
24,7
25,9
26,6
27,12
28,8
29,11
30,10
31,5
32,4
33,8
34,1
35,7
36,8
37,3
38,4
39,3
40,2
41,10
42,5
43,1
44,3
45,3
46,3
47,4
48,1
49,2
50,4
51,5
52,3
53,3
54,2
55,1
56,1
57,5
58,1
59,1
60,4
61,3
62,2
63,2
64,2
65,4
66,1
67,3
68,1
70,2
71,3
72,2
74,1
77,2
78,4
79,1
80,3
81,1
82,1
83,1
84,1
85,3
86,1
87,1
88,1
89,2
91,3
92,1
94,2
95,1
98,2
100,1
101,2
102,1
103,1
104,2
106,1
108,1
114,1
115,1
116,2
117,2
118,2
119,3
122,3
123,2
130,1
134,2
138,1
142,1
144,1
145,1
146,2
148,1
150,2
157,1
159,1
167,3
172,1
175,1
181,1
183,1
186,1
191,1
195,1
210,1
230,1
239,1
246,1
270,2
276,1
296,1
348,1
411,1
479,1
503,1
