size,frequency
1,3177
2,636
3,315
4,192
5,133
6,103
7,75
8,51
9,47
10,46
11,39
12,41
13,21
14,16
15,24
16,25
17,16
18,12
19,20
20,13
21,15
22,11
23,10
24,13
26,5
27,10
28,4
29,6
30,8
31,4
32,6
33,9
34,5
35,4
36,5
37,6
38,4
39,5
40,3
41,5
42,3
43,7
44,4
45,2
46,3
47,3
48,2
49,8
50,3
51,1
52,3
53,2
54,3
55,3
56,3
57,2
58,1
59,2
60,4
61,2
63,3
65,4
67,1
68,3
69,1
70,2
71,1
74,1
75,3
77,3
79,1
81,4
82,1
87,2
88,1
89,1
90,1
91,1
92,1
94,1
97,2
99,3
100,1
104,1
108,1
110,1
111,1
114,1
116,1
117,2
118,2
121,1
124,1
125,1
131,1
135,1
141,1
146,1
164,1
184,1
199,1
205,1
227,1
234,1
261,1
264,1
265,1
270,1
290,1
367,1
410,1
