size,frequency
1,5142
2,869
3,428
4,270
5,218
6,127
7,109
8,91
9,88
10,82
11,56
12,42
13,36
14,41
15,24
16,33
17,28
18,26
19,25
20,19
21,11
22,14
23,18
24,17
25,18
26,16
27,15
28,11
29,13
30,11
31,10
32,6
33,8
34,10
35,7
36,3
37,3
38,5
39,2
40,7
41,8
42,2
43,6
44,3
45,9
46,6
47,4
48,1
49,4
50,2
51,5
52,3
53,2
54,7
55,5
56,3
57,6
58,2
59,2
60,4
61,3
62,1
64,4
65,2
66,2
68,1
69,2
70,4
71,3
72,4
73,2
74,3
76,1
77,2
78,3
80,1
82,3
83,3
84,1
85,1
86,1
87,4
88,1
89,2
90,1
93,3
96,1
98,1
99,1
102,1
103,1
107,2
110,2
112,1
115,2
118,2
120,1
121,2
122,1
123,2
124,2
128,1
129,1
140,1
143,1
145,1
148,2
149,1
153,1
156,1
159,1
160,1
167,1
169,1
170,1
172,1
174,1
175,1
179,1
183,1
184,1
185,1
197,1
198,1
209,1
212,1
217,1
218,1
224,1
227,1
228,2
230,1
274,1
285,1
326,1
338,1
