size,frequency
1,3287
2,583
3,295
4,192
5,124
6,105
7,62
8,48
9,42
10,49
11,28
12,18
13,38
14,22
15,26
16,17
17,15
18,18
19,10
20,10
21,11
22,11
23,8
24,11
25,5
26,6
27,9
28,14
29,11
30,5
31,6
32,3
33,4
34,10
35,3
36,4
37,3
38,1
39,7
40,1
41,8
42,3
43,4
44,4
45,6
46,2
47,3
49,5
50,3
51,2
52,1
53,1
55,2
58,4
59,3
60,3
61,2
62,1
63,3
64,2
66,2
67,1
68,2
69,1
71,1
72,1
73,1
74,1
75,2
78,2
79,2
80,1
81,1
83,1
84,2
87,1
91,1
92,1
93,2
94,1
96,1
97,1
98,2
100,1
103,2
110,1
112,1
114,1
115,1
120,1
122,1
123,1
124,3
126,1
128,1
135,1
137,1
138,1
139,1
141,2
142,1
146,1
148,1
149,1
150,1
152,1
156,2
158,1
159,1
163,2
167,2
169,1
172,1
174,1
176,1
177,1
186,1
189,1
198,1
199,1
200,1
202,1
212,1
217,1
244,1
260,1
286,1
307,1
315,1
333,1
358,1
387,1
588,1
688,1
