size,frequency
1,3935
2,670
3,309
4,193
5,132
6,97
7,66
8,56
9,52
10,45
11,34
12,33
13,24
14,16
15,17
16,22
17,19
18,15
19,15
20,15
21,17
22,19
23,18
24,7
25,6
26,5
27,11
28,12
29,14
30,8
31,3
32,7
33,13
34,6
35,6
36,1
37,7
38,3
39,1
40,5
41,3
42,4
43,5
44,2
45,3
46,3
47,3
48,2
49,2
50,3
51,2
53,5
54,1
55,1
56,3
57,4
59,3
60,2
61,2
62,2
63,4
64,1
65,2
66,3
67,2
69,2
70,3
71,2
72,3
73,1
74,2
75,2
76,1
77,1
78,1
80,1
82,1
83,3
84,1
86,1
88,2
89,2
90,1
91,1
93,2
94,1
95,1
96,2
98,1
99,2
103,1
104,1
107,1
111,1
112,1
114,1
117,1
118,1
119,1
127,1
131,1
133,1
137,1
139,2
148,1
157,1
158,1
166,1
170,1
175,1
183,1
187,1
192,2
199,1
200,1
211,1
213,1
216,1
221,1
270,1
296,1
374,1
397,1
400,1
