size,frequency
1,3336
2,537
3,253
4,157
5,108
6,87
7,64
8,52
9,44
10,42
11,32
12,28
13,23
14,17
15,13
16,8
17,10
18,12
19,14
20,9
21,14
22,10
23,5
24,12
25,6
26,10
27,8
28,6
29,4
30,6
31,7
32,6
33,7
34,4
35,6
36,3
37,4
38,8
39,2
40,3
41,6
42,4
43,3
44,4
45,2
46,9
47,3
48,2
49,1
51,3
52,4
53,1
54,3
55,5
56,1
57,3
58,3
59,1
61,2
62,2
63,2
64,1
66,1
67,1
69,1
71,3
72,2
74,1
76,4
77,1
78,1
85,1
86,1
89,1
91,1
93,1
98,1
99,1
100,1
101,3
104,1
107,1
112,1
115,1
116,1
119,2
120,1
122,1
123,2
124,1
132,1
140,1
142,1
147,1
150,1
163,2
169,1
174,1
175,1
180,1
182,1
184,1
186,1
212,2
244,1
253,1
271,1
272,1
284,1
295,1
