size,frequency
1,1136
2,223
3,98
4,57
5,44
6,37
7,22
8,24
9,16
10,16
11,9
12,9
13,6
14,10
15,12
16,6
17,6
18,1
19,4
20,7
21,4
22,5
23,2
24,1
25,2
26,3
27,5
28,5
29,2
30,4
31,3
32,2
33,1
34,1
35,2
36,2
38,3
39,3
40,3
41,3
42,1
45,2
47,4
49,1
50,3
51,1
52,2
53,2
56,1
64,3
66,2
67,1
70,1
71,1
73,1
74,1
78,2
79,1
80,1
81,1
84,1
85,1
86,1
89,1
90,1
93,1
97,2
100,1
101,1
103,1
104,1
109,1
110,1
111,1
123,1
127,1
139,1
152,1
174,1
180,1
190,1
235,2
237,1
262,1
270,1
314,1
315,1
340,1
342,1
358,1
403,1
411,1
432,1
533,1
549,1
583,1
615,1
647,1
671,1
678,1
724,1
816,1
852,1
1123,1
1481,1
1652,1
1817,1
2500,1
