size,frequency
1,2714
2,458
3,192
4,139
5,99
6,83
7,40
8,44
9,36
10,33
11,24
12,22
13,19
14,20
15,14
16,17
17,10
18,10
19,9
20,8
21,7
22,12
23,12
24,4
25,8
26,5
27,4
28,8
29,3
30,1
31,2
32,2
33,4
34,3
35,4
36,2
37,4
38,3
39,3
40,3
41,4
42,1
43,5
44,4
45,5
47,7
49,3
50,4
51,1
52,3
53,1
54,2
55,3
56,4
57,1
61,3
64,2
65,1
66,1
69,1
71,1
72,1
73,1
75,1
76,1
77,2
82,1
83,1
85,2
86,1
87,1
88,2
89,2
91,2
92,1
94,1
96,1
99,1
100,1
101,1
106,2
107,1
111,1
113,2
115,2
116,2
120,1
121,1
122,1
133,1
136,1
138,1
141,1
145,1
161,1
170,1
194,1
197,1
199,1
207,1
211,1
220,1
237,1
261,1
458,1
780,1
