size,frequency
1,5187
2,754
3,327
4,231
5,145
6,97
7,74
8,80
9,58
10,48
11,28
12,29
13,27
14,22
15,23
16,19
17,21
18,16
19,17
20,13
21,8
22,8
23,13
24,9
25,7
26,8
27,11
28,7
29,8
30,4
31,9
32,5
33,9
34,4
35,8
36,7
37,6
38,5
39,3
40,5
41,3
42,1
43,2
44,3
45,2
47,5
48,1
49,2
50,2
51,2
52,3
53,3
54,4
56,1
57,1
58,4
59,3
60,2
61,1
62,1
63,2
65,2
67,1
68,3
69,1
70,2
71,2
72,6
73,1
75,1
77,1
78,1
79,1
81,1
84,1
86,1
87,1
90,2
91,2
92,1
93,1
95,1
97,1
105,1
106,1
109,1
111,2
113,1
116,2
133,1
142,1
146,1
163,1
178,1
221,1
233,1
234,1
239,1
