size,frequency
1,14968
2,2093
3,965
4,632
5,339
6,285
7,191
8,124
9,102
10,90
11,53
12,52
13,43
14,38
15,39
16,38
17,26
18,21
19,15
20,15
21,8
22,10
23,10
24,7
25,4
26,8
27,4
28,2
29,5
30,2
31,5
32,2
33,1
34,4
35,1
36,4
37,2
38,3
39,1
40,2
42,1
45,1
46,2
48,1
49,2
52,1
53,1
83,1
