size,frequency
1,3757
2,461
3,255
4,134
5,80
6,49
7,50
8,39
9,29
10,21
11,22
12,12
13,11
14,10
15,8
16,10
17,7
18,6
19,12
20,8
21,3
22,2
23,5
24,2
25,7
26,2
27,4
28,1
29,1
30,1
31,1
32,2
35,1
36,2
37,2
45,1
47,1
52,1
55,1
59,1
62,1
131,1
