size,frequency
1,3741
2,437
3,236
4,133
5,105
6,73
7,52
8,42
9,30
10,24
11,20
12,13
13,12
14,10
15,9
16,10
17,9
18,7
19,6
20,5
21,3
22,4
23,2
24,2
25,3
26,3
27,3
28,4
29,1
30,3
31,2
32,2
33,2
34,1
35,2
38,1
42,3
44,1
46,1
47,1
49,2
61,1
68,1
70,1
87,1
