size,frequency
1,3715
2,521
3,271
4,128
5,100
6,59
7,51
8,33
9,22
10,16
11,17
12,16
13,17
14,8
15,13
16,4
17,8
18,3
20,2
21,2
22,2
23,2
24,1
26,1
28,1
29,2
30,2
32,1
33,2
35,1
37,2
45,1
