size,frequency
1,18170
2,2931
3,1420
4,783
5,535
6,377
7,280
8,217
9,153
10,138
11,84
12,82
13,75
14,67
15,48
16,61
17,53
18,26
19,32
20,24
21,24
22,20
23,25
24,17
25,14
26,6
27,10
28,9
29,4
30,6
31,9
32,8
33,8
34,7
35,2
36,6
37,2
38,3
39,4
40,5
41,1
42,1
43,2
45,2
46,1
47,1
48,1
49,1
50,2
51,1
56,2
59,1
63,1
74,1
92,1
