size,frequency
1,1433
2,310
3,188
4,127
5,71
6,46
7,33
8,30
9,27
10,20
11,20
12,20
13,13
14,9
15,9
16,7
17,8
18,7
19,7
20,5
21,9
22,6
23,1
24,4
25,8
26,4
27,4
28,5
29,1
30,4
31,1
32,7
33,3
35,2
36,5
37,4
38,3
39,1
40,2
41,3
43,3
44,2
45,1
46,1
47,2
49,1
50,1
51,2
52,2
53,1
55,1
56,1
57,1
58,1
61,1
64,1
66,3
68,2
69,1
70,1
72,1
73,1
74,1
83,1
84,1
85,2
89,1
90,1
94,2
95,1
98,1
100,2
102,1
112,1
115,1
129,1
130,1
132,1
135,1
146,2
147,1
151,1
155,1
157,1
165,1
190,1
194,1
211,1
214,1
221,1
238,1
239,1
254,1
259,1
346,1
353,1
1500,464
