size,frequency
1,1900
2,334
3,148
4,98
5,66
6,46
7,20
8,22
9,24
10,26
11,21
12,14
13,17
14,15
15,17
16,8
17,10
18,8
19,5
20,14
21,11
22,6
23,4
24,5
25,3
26,4
27,6
28,4
29,1
30,3
31,5
32,4
33,8
34,5
35,3
36,3
37,2
38,2
41,3
42,3
43,1
44,1
45,1
46,4
47,3
48,2
49,1
52,1
53,2
54,3
56,2
57,1
59,3
60,1
61,2
63,1
64,5
65,1
70,1
71,1
72,1
74,1
75,1
77,1
79,4
81,3
83,1
85,1
88,1
92,1
93,2
95,2
96,1
97,2
98,1
99,1
101,1
102,1
103,1
104,1
105,1
107,1
109,1
111,1
112,1
115,1
116,1
120,2
123,1
126,1
127,1
129,1
137,1
150,1
157,1
163,1
182,1
187,1
190,1
198,1
200,1
205,1
209,1
212,1
216,1
239,1
260,1
268,1
293,1
297,1
316,1
320,1
331,1
335,1
427,1
498,1
