size,frequency
1,1496
2,349
3,164
4,81
5,67
6,52
7,38
8,30
9,28
10,17
11,20
12,22
13,13
14,15
15,10
16,10
17,10
18,15
19,7
20,5
21,2
22,4
23,6
24,5
25,7
26,2
27,2
28,4
30,4
31,3
32,2
33,2
34,2
35,3
36,4
38,4
39,1
41,3
42,1
43,2
44,1
45,4
46,1
47,2
48,3
49,1
51,1
52,3
54,1
55,1
56,2
57,1
62,2
63,1
66,1
67,2
68,3
69,1
71,2
73,1
74,1
75,1
78,1
80,1
84,2
87,1
94,1
96,1
105,1
109,1
117,1
119,1
134,2
138,1
141,1
152,1
155,1
159,1
161,1
166,1
172,1
176,1
182,1
186,1
222,1
259,1
301,1
313,1
544,1
1500,423
