size,frequency
1,2196
2,231
3,110
4,66
5,51
6,33
7,24
8,23
9,21
10,16
11,19
12,14
13,10
14,11
15,7
16,6
17,5
18,11
19,4
20,4
21,5
22,5
23,2
24,3
25,1
26,2
27,4
28,4
29,2
30,4
31,5
32,5
33,1
34,2
35,1
36,2
37,5
38,2
39,5
40,1
42,3
43,2
44,1
46,1
47,2
49,2
50,1
51,1
52,1
54,2
55,1
56,1
57,1
58,1
59,1
60,2
61,1
64,2
65,1
66,2
67,1
70,1
71,1
78,1
80,1
83,1
85,1
94,1
96,1
100,1
101,1
103,1
104,1
107,2
116,1
117,1
122,1
123,2
126,1
127,1
128,1
138,1
140,1
142,1
151,2
154,1
168,1
178,1
182,1
183,1
185,1
202,1
204,1
216,1
228,1
235,1
244,1
267,1
277,1
310,1
340,1
350,1
461,1
661,1
1500,1
