size,frequency
1,1769
2,350
3,192
4,101
5,80
6,57
7,42
8,38
9,34
10,15
11,22
12,15
13,24
14,17
15,16
16,8
17,11
18,12
19,11
20,11
21,7
22,5
23,5
24,10
25,1
26,4
27,10
28,4
29,2
30,3
31,3
32,6
33,1
34,2
35,2
36,3
37,2
38,3
39,2
40,3
41,3
42,5
43,1
44,2
45,2
46,3
47,2
48,2
49,1
50,1
51,2
52,1
55,1
56,1
57,1
58,5
59,3
60,1
61,2
63,2
66,2
67,1
68,2
69,1
71,1
72,1
74,1
77,1
79,1
80,2
82,1
83,2
86,1
88,1
90,1
94,3
98,2
101,1
102,1
103,2
104,1
105,1
112,2
114,1
116,1
118,1
123,1
127,1
129,2
132,1
142,1
147,1
148,1
158,1
162,1
164,1
191,1
205,1
241,1
242,1
254,1
260,2
268,1
285,1
386,1
