size,frequency
1,2257
2,205
3,115
4,61
5,46
6,32
7,23
8,19
9,17
10,13
11,14
12,12
13,9
14,9
15,8
16,6
17,10
18,2
19,5
20,4
21,1
22,4
23,3
24,3
25,5
26,2
27,1
28,4
29,4
30,5
31,4
32,1
33,3
34,2
35,2
36,2
38,3
40,1
41,1
42,2
43,1
44,2
47,1
49,3
50,2
51,3
53,2
54,2
55,1
56,1
58,2
59,1
60,2
61,1
63,1
64,1
66,1
67,1
73,1
77,1
78,1
79,3
83,1
85,1
86,1
88,1
93,1
96,1
99,1
100,1
103,1
106,1
108,1
111,1
112,1
115,1
121,1
127,1
129,1
144,1
149,1
155,1
163,2
187,1
190,1
191,1
198,1
207,1
226,1
253,1
258,1
283,1
336,1
342,1
352,1
355,1
450,1
459,1
463,1
475,1
513,1
665,1
782,1
811,1
976,1
1046,1
1500,1
