size,frequency
1,2086
2,270
3,133
4,86
5,52
6,49
7,35
8,35
9,18
10,11
11,20
12,13
13,7
14,11
15,11
16,10
17,7
18,6
19,5
20,7
21,4
22,5
23,4
24,4
25,2
26,3
27,4
28,5
29,4
30,1
31,2
32,3
33,2
34,1
35,2
36,3
37,3
38,2
40,1
41,2
42,3
43,1
44,4
45,2
48,1
49,1
50,2
51,3
52,1
54,1
56,1
57,1
58,1
60,2
61,2
62,1
64,1
67,1
68,1
70,2
72,2
73,3
74,3
77,1
78,1
79,1
80,1
88,1
90,1
92,1
94,1
101,1
102,1
110,1
115,1
121,1
130,1
132,1
140,1
144,1
145,1
146,1
167,1
191,1
201,1
234,1
237,1
242,1
246,2
247,1
248,1
271,1
518,1
