size,frequency
1,1792
2,237
3,152
4,91
5,52
6,49
7,42
8,34
9,26
10,17
11,14
12,13
13,9
14,9
15,12
16,12
17,13
18,7
19,7
20,7
21,7
22,4
23,4
24,8
25,3
26,7
27,3
28,4
29,4
30,5
32,4
33,5
34,7
35,2
36,2
37,2
38,3
39,3
40,1
41,3
42,2
43,1
44,2
45,5
46,1
47,4
48,3
49,1
50,1
51,1
52,2
53,2
54,1
56,2
58,3
60,1
61,2
63,1
65,2
66,2
68,2
71,2
72,1
73,3
76,1
78,2
80,1
84,4
87,1
90,2
97,3
100,1
101,2
107,1
109,1
114,1
115,1
116,1
117,1
120,1
129,1
131,2
138,1
139,1
147,1
148,1
150,1
151,1
155,2
158,2
167,1
184,1
185,1
210,1
214,1
215,1
216,1
221,1
251,1
252,1
343,1
359,1
376,1
433,1
650,1
1500,225
