size,frequency
1,1916
2,339
3,150
4,94
5,62
6,48
7,39
8,30
9,26
10,24
11,20
12,21
13,12
14,14
15,13
16,9
17,5
18,9
19,11
20,8
21,3
22,1
23,1
24,5
25,2
26,2
27,4
28,4
29,3
30,5
31,5
32,2
33,4
34,2
35,3
36,1
38,2
40,3
41,1
42,4
43,3
44,1
45,3
46,3
47,2
48,1
50,3
51,1
52,2
54,2
55,3
56,1
57,5
58,1
59,1
60,3
62,3
64,2
66,1
67,1
68,1
70,2
72,1
73,2
74,1
76,1
77,1
79,1
81,1
83,1
84,1
86,1
94,1
96,1
97,2
98,2
100,1
101,1
102,1
109,1
111,1
114,1
119,1
126,1
129,2
136,1
137,1
141,1
147,1
154,1
182,1
190,1
193,1
194,1
195,1
196,1
207,1
228,1
230,1
240,1
261,1
288,1
297,1
365,1
538,1
1044,1
