size,frequency
1,2064
2,254
3,127
4,85
5,52
6,42
7,35
8,22
9,19
10,16
11,29
12,17
13,16
14,16
15,7
16,11
17,6
18,6
19,7
20,7
21,10
22,4
23,3
24,5
25,4
26,6
27,7
28,4
29,2
30,3
31,4
32,1
33,4
34,3
35,3
36,3
37,4
38,2
39,2
41,2
42,2
43,2
44,1
45,2
46,2
47,1
48,3
49,3
51,1
52,1
53,4
54,3
56,1
57,2
58,1
59,1
60,1
61,1
64,1
65,2
66,1
68,2
69,2
70,1
71,2
74,1
75,2
78,1
79,1
80,1
81,1
83,2
88,2
90,1
96,1
99,1
102,1
105,2
115,1
116,1
117,1
120,1
142,1
167,1
169,1
174,1
180,1
181,1
190,1
208,1
229,1
242,1
247,1
262,1
275,1
284,1
285,1
347,1
354,1
367,1
411,1
418,1
451,1
589,1
