size,frequency
1,1654
2,269
3,141
4,93
5,57
6,51
7,34
8,31
9,29
10,28
11,15
12,28
13,14
14,19
15,9
16,12
17,4
18,8
19,9
20,6
21,5
22,3
23,1
24,5
25,7
26,10
27,4
28,1
29,4
30,4
31,1
32,2
33,3
34,3
35,5
36,2
37,4
38,1
39,2
40,2
41,2
42,1
43,1
44,1
45,3
46,2
47,2
48,2
49,2
50,1
51,2
53,2
54,3
55,1
56,1
58,1
59,2
62,1
63,2
64,2
66,1
67,1
68,1
69,2
73,1
74,1
75,1
76,1
78,1
79,1
80,2
84,3
86,1
88,1
90,1
94,1
96,1
101,1
102,1
113,1
114,1
119,2
121,1
130,1
131,1
135,1
141,1
147,1
148,2
153,1
154,1
166,1
172,1
181,1
182,1
186,1
205,1
216,1
224,1
246,1
250,1
253,1
288,1
300,1
332,1
348,1
405,1
419,1
458,1
1500,331
