size,frequency
1,1530
2,300
3,138
4,107
5,70
6,53
7,38
8,38
9,24
10,14
11,19
12,14
13,16
14,7
15,6
16,5
17,7
18,12
19,8
20,6
21,6
22,1
23,2
24,6
25,6
26,2
27,3
28,2
29,5
30,1
31,3
32,2
33,5
34,5
36,5
37,5
38,3
39,1
40,1
42,3
43,1
45,1
46,4
47,1
48,1
49,2
50,1
51,1
52,3
53,2
57,1
58,1
59,4
60,1
61,1
67,2
68,1
69,1
70,1
72,1
73,1
74,1
75,1
76,2
77,1
78,1
79,2
82,1
85,1
88,1
93,1
94,1
97,1
98,1
99,1
104,1
106,1
108,1
116,1
117,1
125,1
129,1
134,1
135,1
151,1
159,1
162,1
164,1
167,1
183,1
199,1
211,1
371,1
1500,455
