size,frequency
1,1858
2,329
3,166
4,90
5,77
6,55
7,39
8,30
9,26
10,20
11,24
12,21
13,13
14,17
15,10
16,9
17,8
18,10
19,13
20,13
21,7
22,3
23,8
24,5
25,6
26,6
27,5
28,3
29,4
30,5
31,2
32,6
33,4
34,4
35,2
36,2
37,2
38,1
39,1
40,4
42,1
44,2
45,2
46,3
47,4
48,2
49,1
50,2
53,1
54,1
55,1
57,1
58,1
60,2
61,3
62,2
63,1
64,1
65,1
67,1
68,2
69,1
72,1
73,1
75,1
77,1
79,1
82,1
83,2
84,1
85,1
87,1
89,1
91,2
96,1
99,1
101,1
103,1
107,1
108,1
114,1
118,2
120,1
125,1
126,1
130,1
132,1
136,1
139,1
146,1
149,1
154,3
162,1
167,1
169,1
176,1
177,1
178,2
186,1
216,1
223,1
233,1
243,1
262,1
265,1
268,1
353,2
448,1
660,1
850,1
867,1
