size,frequency
1,2047
2,221
3,114
4,74
5,48
6,30
7,31
8,30
9,19
10,16
11,10
12,4
13,10
14,12
15,16
16,11
17,6
18,5
19,8
20,3
21,3
22,6
23,6
24,4
25,5
26,5
27,7
28,5
29,7
30,9
33,3
34,2
35,4
36,2
37,1
39,2
40,3
43,2
46,2
50,1
51,4
52,2
53,2
54,1
55,3
56,1
57,2
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,1
66,2
67,1
70,1
72,1
73,1
74,2
78,3
79,1
80,1
81,1
82,1
84,2
86,1
88,1
91,1
92,1
94,1
95,2
104,1
105,1
106,1
107,1
108,1
112,1
115,1
118,1
123,1
124,1
133,1
135,1
136,1
137,1
142,1
150,1
151,2
162,1
163,1
167,1
171,1
175,1
193,1
198,1
204,1
218,1
226,1
236,1
246,1
261,1
273,1
281,1
299,1
327,1
328,1
339,1
403,1
469,1
489,1
498,1
581,1
598,1
629,1
729,1
758,1
832,1
872,1
944,1
951,1
1500,109
