size,frequency
1,1711
2,329
3,130
4,95
5,78
6,31
7,35
8,28
9,28
10,18
11,24
12,15
13,11
14,10
15,9
16,4
17,12
18,11
19,6
20,3
21,6
22,7
23,6
24,8
25,3
26,11
27,1
28,6
29,7
30,5
31,3
32,4
33,4
34,3
35,3
36,4
37,2
39,2
40,3
41,3
42,1
43,2
45,2
46,1
47,2
48,2
49,2
50,1
51,2
52,1
53,1
54,2
55,1
56,2
59,3
60,4
61,1
63,2
64,1
66,2
68,2
69,1
70,2
72,1
74,1
75,2
76,3
79,2
81,1
82,3
88,1
90,1
91,1
95,2
97,1
98,1
99,2
101,1
104,1
107,1
109,1
112,1
115,1
117,1
119,1
124,1
129,1
133,1
140,1
144,1
146,1
147,1
151,1
159,1
163,1
181,1
193,1
199,1
202,2
207,1
208,1
231,1
235,1
248,1
249,1
278,1
296,1
313,1
438,1
488,1
683,1
813,1
820,1
937,1
987,1
1500,220
