size,frequency
1,1580
2,307
3,156
4,85
5,68
6,47
7,36
8,40
9,23
10,20
11,17
12,16
13,6
14,14
15,11
16,10
17,9
18,14
19,4
20,2
21,4
22,4
23,5
24,7
25,10
26,4
27,7
28,5
29,9
30,2
31,7
32,1
33,3
34,3
35,3
36,3
37,1
38,2
41,1
42,2
43,3
45,2
46,1
47,2
48,1
49,1
50,1
51,1
52,4
54,1
56,2
57,2
58,1
59,1
62,1
64,1
65,1
66,1
67,1
68,1
70,1
71,2
73,1
76,1
77,2
78,1
79,2
80,3
82,1
88,1
91,1
95,1
97,1
98,2
101,1
102,1
103,1
110,1
120,1
121,1
125,1
126,1
133,1
135,1
139,2
142,1
156,1
176,1
196,1
262,1
287,1
288,1
301,1
309,1
365,1
406,1
408,1
592,1
1500,378
